STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY
1611305870411289,04/22/2016 11:50:26 PM,MANHATTAN,587,BROADWAY & W 19 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,48,04/22/2016 11:51:14 PM,04/22/2016 11:51:34 PM,04/22/2016 11:55:00 PM,04/23/2016 12:01:46 AM,N,Y,274,226,1,1,1
1611304180111296,04/22/2016 11:56:40 PM,MANHATTAN,418,2 AVE & 1 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,9,04/22/2016 11:56:49 PM,04/22/2016 11:57:08 PM,04/23/2016 12:02:54 AM,04/23/2016 12:13:15 AM,N,Y,374,365,0,1,0
1611404370110030,04/23/2016 12:54:13 AM,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,47,04/23/2016 12:55:00 AM,04/23/2016 12:55:25 AM,04/23/2016 12:59:30 AM,04/23/2016 01:08:32 AM,N,Y,317,270,3,2,1
1611404810110060,04/23/2016 01:29:22 AM,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,04/23/2016 01:29:32 AM,04/23/2016 01:29:58 AM,04/23/2016 01:35:49 AM,04/23/2016 01:45:31 AM,N,Y,387,377,1,0,0
1611404650110067,04/23/2016 01:44:23 AM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,19,04/23/2016 01:44:42 AM,04/23/2016 01:45:03 AM,04/23/2016 01:52:34 AM,04/23/2016 02:39:54 AM,N,Y,491,472,1,0,0
1611403880110122,04/23/2016 04:25:10 AM,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,104,04/23/2016 04:26:54 AM,04/23/2016 04:27:22 AM,04/23/2016 04:32:08 AM,04/23/2016 04:48:07 AM,N,Y,418,314,3,2,1
1611403670110249,04/23/2016 07:31:20 AM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,6,04/23/2016 07:31:26 AM,04/23/2016 07:31:57 AM,04/23/2016 07:35:26 AM,04/23/2016 08:35:18 AM,N,Y,246,240,1,0,0
1611404710110386,04/23/2016 11:37:04 AM,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,3,04/23/2016 11:37:07 AM,04/23/2016 11:37:26 AM,04/23/2016 11:42:49 AM,04/23/2016 11:47:48 AM,N,Y,345,342,1,0,0
1611405780110423,04/23/2016 12:35:35 PM,MANHATTAN,578,5 AVE & 18 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,28,04/23/2016 12:36:03 PM,04/23/2016 12:36:22 PM,04/23/2016 12:38:59 PM,04/23/2016 12:49:25 PM,N,Y,204,176,1,1,1
1611405240110454,04/23/2016 01:18:38 PM,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,26,04/23/2016 01:19:04 PM,04/23/2016 01:19:24 PM,04/23/2016 01:22:51 PM,04/23/2016 01:42:01 PM,N,Y,253,227,2,2,1
1611404790110555,04/23/2016 03:10:15 PM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,11,04/23/2016 03:10:26 PM,04/23/2016 03:10:39 PM,04/23/2016 03:12:59 PM,04/23/2016 03:20:14 PM,N,Y,164,153,3,2,1
1611404650410569,04/23/2016 03:18:26 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,04/23/2016 03:18:30 PM,04/23/2016 03:19:00 PM,04/23/2016 03:20:56 PM,04/23/2016 03:27:25 PM,N,Y,150,146,1,0,0
1611404890110675,04/23/2016 04:43:36 PM,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,6,04/23/2016 04:43:42 PM,04/23/2016 04:44:04 PM,04/23/2016 04:47:04 PM,04/23/2016 05:07:24 PM,N,Y,208,202,3,2,1
1611404450510699,04/23/2016 05:10:45 PM,MANHATTAN,445,1 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,4,04/23/2016 05:10:49 PM,04/23/2016 05:11:07 PM,04/23/2016 05:15:47 PM,04/23/2016 05:30:27 PM,N,Y,302,298,0,1,0
1611404180510725,04/23/2016 05:47:26 PM,MANHATTAN,418,2 AVE & 1 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,8,04/23/2016 05:47:34 PM,04/23/2016 05:47:47 PM,04/23/2016 05:52:24 PM,04/23/2016 05:57:09 PM,N,Y,298,290,1,0,0
1611403670310762,04/23/2016 06:43:12 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,04/23/2016 06:43:17 PM,04/23/2016 06:43:32 PM,04/23/2016 06:45:11 PM,04/23/2016 06:58:29 PM,N,N,119,114,1,0,0
1611405560110918,04/23/2016 10:44:54 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,41,04/23/2016 10:45:35 PM,04/23/2016 10:45:59 PM,04/23/2016 10:49:38 PM,04/23/2016 11:06:22 PM,N,Y,284,243,0,1,1
1611404630210934,04/23/2016 11:09:31 PM,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Verbal,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,17,04/23/2016 11:09:48 PM,04/23/2016 11:09:48 PM,04/23/2016 11:10:44 PM,04/23/2016 11:11:35 PM,N,N,73,56,0,1,0
1611503860110031,04/24/2016 01:11:08 AM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,4,04/24/2016 01:11:12 AM,04/24/2016 01:11:31 AM,04/24/2016 01:16:40 AM,04/24/2016 01:20:39 AM,N,Y,332,328,1,0,0
1611504540110059,04/24/2016 02:19:14 AM,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,04/24/2016 02:19:18 AM,04/24/2016 02:19:38 AM,04/24/2016 02:27:16 AM,04/24/2016 02:32:01 AM,N,Y,482,478,1,0,0
1611504650110214,04/24/2016 08:19:09 AM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,22,04/24/2016 08:19:31 AM,04/24/2016 08:19:47 AM,04/24/2016 08:23:34 AM,04/24/2016 09:09:56 AM,N,Y,265,243,4,3,5
1611504860110371,04/24/2016 12:25:13 PM,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,15,04/24/2016 12:25:28 PM,04/24/2016 12:25:55 PM,04/24/2016 12:30:58 PM,04/24/2016 01:02:51 PM,N,Y,345,330,1,0,0
1611505770110383,04/24/2016 12:36:36 PM,MANHATTAN,577,BROADWAY & W 17 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,7,04/24/2016 12:36:43 PM,04/24/2016 12:36:52 PM,04/24/2016 12:41:33 PM,04/24/2016 01:13:29 PM,N,Y,297,290,3,2,1
1611503980110414,04/24/2016 01:24:18 PM,MANHATTAN,398,5 AVE & 8 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Undefined Emergency,NonMedical Emergencies,23,04/24/2016 01:24:41 PM,04/24/2016 01:24:56 PM,04/24/2016 01:27:45 PM,04/24/2016 01:37:30 PM,N,Y,207,184,4,2,3
1611504650310420,04/24/2016 01:29:51 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,70,04/24/2016 01:31:01 PM,04/24/2016 01:31:13 PM,04/24/2016 01:34:11 PM,04/24/2016 01:55:12 PM,N,Y,260,190,2,1,2
1611504650510452,04/24/2016 02:32:37 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,84,04/24/2016 02:34:01 PM,04/24/2016 02:34:23 PM,04/24/2016 02:42:17 PM,04/24/2016 03:02:03 PM,N,Y,580,496,0,1,0
1611504650610532,04/24/2016 04:27:06 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,9,04/24/2016 04:27:15 PM,04/24/2016 04:27:42 PM,04/24/2016 04:30:53 PM,04/24/2016 05:41:07 PM,N,Y,227,218,2,2,1
1611504460210596,04/24/2016 05:38:19 PM,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,04/24/2016 05:38:23 PM,04/24/2016 05:38:45 PM,04/24/2016 05:41:26 PM,04/24/2016 05:47:36 PM,N,Y,187,183,1,0,0
1611506050110613,04/24/2016 06:05:47 PM,MANHATTAN,605,5 AVE & 22 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,04/24/2016 06:05:54 PM,04/24/2016 06:06:12 PM,04/24/2016 06:11:21 PM,04/24/2016 06:19:24 PM,N,Y,334,327,1,0,0
1611504720110614,04/24/2016 06:10:24 PM,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Defective Oil Burner,NonMedical Emergencies,26,04/24/2016 06:10:50 PM,04/24/2016 06:11:04 PM,04/24/2016 06:13:39 PM,04/24/2016 06:30:53 PM,N,Y,195,169,3,2,1
1611504710210700,04/24/2016 07:53:37 PM,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,78,04/24/2016 07:54:55 PM,04/24/2016 07:55:16 PM,04/24/2016 07:59:37 PM,04/24/2016 08:11:44 PM,N,Y,360,282,2,2,1
1611504790110811,04/24/2016 08:45:08 PM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,12,04/24/2016 08:45:20 PM,04/24/2016 08:45:43 PM,04/24/2016 08:48:28 PM,04/24/2016 09:08:30 PM,N,Y,200,188,2,2,1
1611505540110815,04/24/2016 08:48:14 PM,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,10,04/24/2016 08:48:24 PM,04/24/2016 08:48:47 PM,04/24/2016 08:52:45 PM,04/24/2016 08:54:33 PM,N,Y,271,261,1,0,0
1611505570110895,04/24/2016 10:31:18 PM,MANHATTAN,557,5 AVE & 14 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,04/24/2016 10:31:22 PM,04/24/2016 10:31:43 PM,04/24/2016 10:35:26 PM,04/24/2016 10:40:37 PM,N,Y,248,244,1,0,0
1611504480110920,04/24/2016 11:01:28 PM,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Other fire,Structural Fires,5,04/24/2016 11:01:33 PM,04/24/2016 11:01:54 PM,04/24/2016 11:04:38 PM,04/24/2016 11:24:58 PM,N,Y,190,185,3,2,1
1611505670110983,04/24/2016 11:45:31 PM,MANHATTAN,567,5 AVE & 16 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,8,04/24/2016 11:45:39 PM,04/24/2016 11:45:52 PM,04/24/2016 11:48:37 PM,04/24/2016 11:51:55 PM,N,Y,186,178,1,0,0
1611604890110025,04/25/2016 12:32:58 AM,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,65,04/25/2016 12:34:03 AM,04/25/2016 12:34:22 AM,04/25/2016 12:38:09 AM,04/25/2016 12:48:07 AM,N,Y,311,246,3,2,1
1611604650110066,04/25/2016 01:26:58 AM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,43,04/25/2016 01:27:41 AM,04/25/2016 01:28:07 AM,04/25/2016 01:32:23 AM,04/25/2016 01:41:35 AM,N,Y,325,282,0,1,0
1611603940110258,04/25/2016 08:09:48 AM,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,04/25/2016 08:09:54 AM,04/25/2016 08:10:19 AM,04/25/2016 08:13:57 AM,04/25/2016 08:25:51 AM,N,Y,249,243,1,0,0
1611604180110310,04/25/2016 09:29:41 AM,MANHATTAN,418,2 AVE & 1 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,04/25/2016 09:29:48 AM,04/25/2016 09:30:13 AM,04/25/2016 09:34:07 AM,04/25/2016 09:58:15 AM,N,Y,266,259,1,0,0
1611604790110411,04/25/2016 11:23:51 AM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,04/25/2016 11:23:59 AM,04/25/2016 11:24:28 AM,04/25/2016 11:25:56 AM,04/25/2016 11:37:55 AM,N,Y,125,117,1,0,0
1611604220110442,04/25/2016 11:55:14 AM,MANHATTAN,422,2 AVE & 3 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,10,04/25/2016 11:55:24 AM,04/25/2016 11:55:33 AM,04/25/2016 11:59:12 AM,04/25/2016 12:02:32 PM,N,Y,238,228,3,2,1
1611605670310467,04/25/2016 12:24:48 PM,MANHATTAN,567,5 AVE & 16 ST,MANHATTAN,10003,13,3,105,2,12,Verbal,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,59,04/25/2016 12:25:47 PM,04/25/2016 12:25:47 PM,04/25/2016 12:29:16 PM,04/25/2016 12:34:35 PM,N,Y,268,209,1,0,0
1611604650210473,04/25/2016 12:36:36 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,27,04/25/2016 12:37:03 PM,04/25/2016 12:37:14 PM,04/25/2016 12:40:49 PM,04/25/2016 12:46:59 PM,N,Y,253,226,0,1,0
1611603860110572,04/25/2016 02:21:56 PM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,5,04/25/2016 02:22:01 PM,04/25/2016 02:22:29 PM,04/25/2016 02:25:43 PM,04/25/2016 02:26:58 PM,N,Y,227,222,1,0,0
1611604950210652,04/25/2016 03:39:53 PM,MANHATTAN,495,PARK AVE S & E 20 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,13,04/25/2016 03:40:06 PM,04/25/2016 03:40:24 PM,04/25/2016 03:42:43 PM,04/25/2016 03:53:23 PM,N,Y,170,157,2,2,1
1611603870110705,04/25/2016 04:19:14 PM,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,04/25/2016 04:19:24 PM,04/25/2016 04:19:44 PM,04/25/2016 04:23:47 PM,04/25/2016 05:21:44 PM,N,Y,273,263,1,0,0
1611604540110780,04/25/2016 05:50:41 PM,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,04/25/2016 05:50:47 PM,04/25/2016 05:51:19 PM,04/25/2016 05:54:58 PM,04/25/2016 06:55:36 PM,N,Y,257,251,1,0,0
1611605560110946,04/25/2016 08:28:46 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,104,04/25/2016 08:30:30 PM,04/25/2016 08:30:48 PM,04/25/2016 08:36:36 PM,04/25/2016 08:40:53 PM,N,Y,470,366,0,2,1
1611605560210978,04/25/2016 09:18:22 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,9,04/25/2016 09:18:31 PM,04/25/2016 09:18:51 PM,04/25/2016 09:24:18 PM,04/25/2016 09:25:13 PM,N,Y,356,347,1,0,0
1611605560310991,04/25/2016 09:38:39 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,89,04/25/2016 09:40:08 PM,04/25/2016 09:40:39 PM,04/25/2016 09:47:05 PM,04/25/2016 09:52:46 PM,N,Y,506,417,0,1,1
1611605560411035,04/25/2016 10:46:03 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,88,04/25/2016 10:47:31 PM,04/25/2016 10:47:51 PM,04/25/2016 10:50:40 PM,04/25/2016 10:59:49 PM,N,Y,277,189,0,1,1
1611704700110028,04/26/2016 01:16:42 AM,MANHATTAN,470,1 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,04/26/2016 01:16:50 AM,04/26/2016 01:17:22 AM,04/26/2016 01:25:09 AM,04/26/2016 02:02:49 AM,N,Y,507,499,1,0,0
1611704480110471,04/26/2016 12:49:47 PM,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,46,04/26/2016 12:50:33 PM,04/26/2016 12:50:51 PM,04/26/2016 12:55:12 PM,04/26/2016 01:15:49 PM,N,Y,325,279,3,1,1
1611704770110567,04/26/2016 02:45:25 PM,MANHATTAN,477,1 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,65,04/26/2016 02:46:30 PM,04/26/2016 02:46:50 PM,04/26/2016 02:51:23 PM,04/26/2016 03:01:06 PM,N,Y,358,293,3,2,1
1611705040110579,04/26/2016 02:55:52 PM,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,DEFAULT RECORD,First Alarm,Medical MFA - PD Link,Medical MFAs,12,04/26/2016 02:56:04 PM,04/26/2016 02:56:49 PM,04/26/2016 02:59:33 PM,04/26/2016 03:01:05 PM,N,Y,221,209,1,0,0
1611705260110686,04/26/2016 04:06:25 PM,MANHATTAN,526,5 AVE & 12 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,79,04/26/2016 04:07:44 PM,04/26/2016 04:08:04 PM,04/26/2016 04:12:27 PM,04/26/2016 04:24:58 PM,N,Y,362,283,3,2,1
1611704770210691,04/26/2016 04:12:17 PM,MANHATTAN,477,1 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,94,04/26/2016 04:13:51 PM,04/26/2016 04:14:11 PM,04/26/2016 04:19:37 PM,04/26/2016 04:22:34 PM,N,Y,440,346,3,2,1
1611703850210695,04/26/2016 04:18:04 PM,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,23,04/26/2016 04:18:27 PM,04/26/2016 04:18:53 PM,04/26/2016 04:22:35 PM,04/26/2016 04:35:41 PM,N,Y,271,248,0,1,0
1611704710110865,04/26/2016 07:40:14 PM,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,04/26/2016 07:40:18 PM,04/26/2016 07:40:36 PM,04/26/2016 07:43:43 PM,04/26/2016 07:56:02 PM,N,Y,209,205,1,0,0
1611704640110901,04/26/2016 08:21:48 PM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,45,04/26/2016 08:22:33 PM,04/26/2016 08:22:55 PM,04/26/2016 08:25:16 PM,04/26/2016 08:36:22 PM,N,Y,208,163,3,2,1
1611704950211034,04/26/2016 11:23:48 PM,MANHATTAN,495,PARK AVE S & E 20 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,10,04/26/2016 11:23:58 PM,04/26/2016 11:24:22 PM,04/26/2016 11:28:09 PM,04/26/2016 11:47:25 PM,N,Y,261,251,0,1,0
1611805260110324,04/27/2016 09:09:57 AM,MANHATTAN,526,5 AVE & 12 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,34,04/27/2016 09:10:31 AM,04/27/2016 09:10:46 AM,04/27/2016 09:12:56 AM,04/27/2016 05:06:19 PM,N,Y,179,145,2,2,5
1611804720110460,04/27/2016 11:58:36 AM,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Steam,NonMedical Emergencies,15,04/27/2016 11:58:51 AM,04/27/2016 11:59:04 AM,04/27/2016 12:05:25 PM,04/27/2016 12:13:03 PM,N,Y,409,394,3,2,2
1611805240110516,04/27/2016 01:05:40 PM,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,19,04/27/2016 01:05:59 PM,04/27/2016 01:06:24 PM,04/27/2016 01:09:59 PM,04/27/2016 01:14:28 PM,N,Y,259,240,2,1,1
1611804180210609,04/27/2016 02:50:04 PM,MANHATTAN,418,2 AVE & 1 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,66,04/27/2016 02:51:10 PM,04/27/2016 02:51:39 PM,04/27/2016 02:58:04 PM,04/27/2016 03:03:50 PM,N,Y,480,414,3,2,1
1611805240410629,04/27/2016 03:03:44 PM,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,37,04/27/2016 03:04:21 PM,04/27/2016 03:04:40 PM,04/27/2016 03:08:42 PM,04/27/2016 04:00:20 PM,N,Y,298,261,0,1,0
1611805060110666,04/27/2016 03:30:30 PM,MANHATTAN,506,5 AVE & 10 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,1762,04/27/2016 03:59:52 PM,04/27/2016 04:00:16 PM,04/27/2016 04:06:58 PM,04/27/2016 04:09:07 PM,N,N,2188,426,1,0,0
1611804220110789,04/27/2016 05:03:38 PM,MANHATTAN,422,2 AVE & 3 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,04/27/2016 05:03:42 PM,04/27/2016 05:03:57 PM,04/27/2016 05:07:42 PM,04/27/2016 06:01:53 PM,N,Y,244,240,1,0,0
