,STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY,LATITUDE,LONGITUDE
596,1.6105E+15,4/14/16 19:55,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,20,4/14/16 19:55,4/14/16 19:56,4/14/16 19:59,4/14/16 20:30,N,Y,231,211,3,2,1,40.7291746,-73.9872494
597,1.6105E+15,4/14/16 21:12,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,50,4/14/16 21:13,4/14/16 21:13,4/14/16 21:17,4/14/16 21:31,N,Y,302,252,1,1,1,40.7346182,-73.986211
598,1.61051E+15,4/14/16 22:45,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,22,4/14/16 22:46,4/14/16 22:46,4/14/16 22:49,4/14/16 22:58,N,Y,204,182,0,1,0,40.733201,-73.9911174
599,1.61061E+15,4/15/16 10:17,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,8,4/15/16 10:18,4/15/16 10:18,4/15/16 10:20,4/15/16 10:45,N,Y,129,121,3,2,1,40.733201,-73.9911174
600,1.6106E+15,4/15/16 11:01,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,Phone,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,61,4/15/16 11:02,4/15/16 11:02,4/15/16 11:13,4/15/16 11:19,N,Y,723,662,0,1,0,40.734242,-73.9835512
601,1.61061E+15,4/15/16 12:01,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,4/15/16 12:01,4/15/16 12:01,4/15/16 12:07,4/15/16 12:22,N,Y,321,317,1,0,0,40.7358984,-73.9912281
602,1.6106E+15,4/15/16 12:25,MANHATTAN,473,2 AVE & E 15 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,9,4/15/16 12:26,4/15/16 12:26,4/15/16 12:30,4/15/16 12:31,N,Y,279,270,1,0,0,40.7330369,-73.9844118
603,1.61061E+15,4/15/16 15:40,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,4/15/16 15:40,4/15/16 15:42,4/15/16 15:45,4/15/16 16:05,N,Y,260,255,1,0,0,40.7358984,-73.9912281
604,1.6106E+15,4/15/16 19:41,MANHATTAN,480,IRVING PL & E 17 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,10,4/15/16 19:41,4/15/16 19:41,4/15/16 19:44,4/15/16 19:52,N,Y,221,211,1,1,0,40.7358757,-73.9874033
605,1.6107E+15,4/16/16 1:00,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,4/16/16 1:00,4/16/16 1:00,4/16/16 1:12,4/16/16 1:23,N,Y,737,732,1,0,0,40.7316589,-73.9854323
606,1.61071E+15,4/16/16 15:38,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,5,4/16/16 15:38,4/16/16 15:38,4/16/16 15:47,4/16/16 15:59,N,Y,565,560,0,1,0,40.733201,-73.9911174
607,1.6107E+15,4/16/16 17:50,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,12,4/16/16 17:50,4/16/16 17:51,4/16/16 17:55,4/16/16 18:09,N,Y,277,265,1,0,0,40.7370595,-73.9865336
608,1.6107E+15,4/16/16 23:45,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,7,4/16/16 23:45,4/16/16 23:46,4/16/16 23:49,4/17/16 0:07,N,Y,255,248,1,0,0,40.7291746,-73.9872494
609,1.6107E+15,4/16/16 23:52,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,25,4/16/16 23:52,4/16/16 23:53,4/16/16 23:57,4/16/16 23:59,N,Y,317,292,1,0,0,40.7370595,-73.9865336
610,1.6108E+15,4/17/16 0:38,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,4/17/16 0:38,4/17/16 0:38,4/17/16 0:42,4/17/16 0:52,N,Y,246,240,1,0,0,40.7295535,-73.9899172
611,1.61081E+15,4/17/16 10:40,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,22,4/17/16 10:41,4/17/16 10:42,4/17/16 10:44,4/17/16 10:49,N,Y,217,195,1,0,0,40.7358984,-73.9912281
612,1.61081E+15,4/17/16 10:49,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,Verbal,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,45,4/17/16 10:50,4/17/16 10:50,4/17/16 10:50,4/17/16 10:59,N,Y,56,11,1,0,0,40.7358984,-73.9912281
613,1.6108E+15,4/17/16 12:55,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,16,4/17/16 12:55,4/17/16 12:56,4/17/16 13:01,4/17/16 13:13,N,Y,372,356,1,1,0,40.7291746,-73.9872494
614,1.6108E+15,4/17/16 16:14,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,5,4/17/16 16:14,4/17/16 16:14,4/17/16 16:18,4/17/16 16:39,N,Y,230,225,0,1,0,40.7332802,-73.9871961
615,1.61081E+15,4/17/16 17:37,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,53,4/17/16 17:38,4/17/16 17:39,4/17/16 17:41,4/17/16 17:52,N,Y,239,186,1,1,1,40.7332923,-73.9933363
616,1.6108E+15,4/17/16 20:53,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,33,4/17/16 20:54,4/17/16 20:54,4/17/16 20:57,4/17/16 21:08,N,Y,218,185,3,2,1,40.7295535,-73.9899172
617,1.6108E+15,4/17/16 23:12,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,6,4/17/16 23:12,4/17/16 23:13,4/17/16 23:16,4/17/16 23:23,N,Y,246,240,1,1,0,40.7370595,-73.9865336
618,1.6109E+15,4/18/16 2:03,MANHATTAN,473,2 AVE & E 15 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,1401,4/18/16 2:26,4/18/16 2:27,4/18/16 2:31,4/18/16 3:11,N,N,1694,293,1,0,0,40.7330369,-73.9844118
619,1.6109E+15,4/18/16 7:28,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,9,4/18/16 7:28,4/18/16 7:28,4/18/16 7:32,4/18/16 7:43,N,Y,227,218,2,2,1,40.7295535,-73.9899172
620,1.61091E+15,4/18/16 9:44,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,11,4/18/16 9:44,4/18/16 9:44,4/18/16 9:47,4/18/16 10:14,N,Y,176,165,3,2,2,40.7332923,-73.9933363
621,1.6109E+15,4/18/16 12:55,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,4/18/16 12:55,4/18/16 12:55,4/18/16 13:00,4/18/16 13:13,N,Y,276,266,1,0,0,40.7305773,-73.9924238
622,1.6109E+15,4/18/16 16:55,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,8,4/18/16 16:55,4/18/16 16:56,4/18/16 16:59,4/18/16 17:01,N,Y,266,258,1,0,0,40.7299926,-73.99408
623,1.61091E+15,4/18/16 18:02,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,4/18/16 18:02,4/18/16 18:03,4/18/16 18:06,4/18/16 18:31,N,Y,257,247,1,0,0,40.7358984,-73.9912281
624,1.61091E+15,4/18/16 18:59,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,20,4/18/16 19:00,4/18/16 19:00,4/18/16 19:03,4/18/16 19:16,N,Y,220,200,1,0,0,40.7358984,-73.9912281
625,1.61091E+15,4/18/16 23:54,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,4/18/16 23:54,4/18/16 23:55,4/18/16 23:59,4/19/16 0:00,N,Y,293,284,1,0,0,40.7321706,-73.9943213
626,1.611E+15,4/19/16 7:06,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,56,4/19/16 7:07,4/19/16 7:07,4/19/16 7:08,4/19/16 7:38,N,Y,151,95,2,2,1,40.7332802,-73.9871961
627,1.611E+15,4/19/16 16:03,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,4/19/16 16:03,4/19/16 16:03,4/19/16 16:07,4/19/16 16:14,N,Y,238,232,1,0,0,40.7357932,-73.9853797
628,1.611E+15,4/19/16 17:45,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,5,4/19/16 17:45,4/19/16 17:45,4/19/16 17:51,4/19/16 17:55,N,Y,357,352,1,0,0,40.7307173,-73.989061
629,1.6111E+15,4/20/16 1:27,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,12,4/20/16 1:28,4/20/16 1:28,4/20/16 1:35,4/20/16 1:58,N,Y,443,431,0,1,0,40.7316589,-73.9854323
630,1.6111E+15,4/20/16 10:16,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,31,4/20/16 10:16,4/20/16 10:17,4/20/16 10:20,4/20/16 10:28,N,Y,236,205,0,1,1,40.7278625,-73.9931345
631,1.6111E+15,4/20/16 16:55,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Utility Emergency - Steam,NonMedical Emergencies,57,4/20/16 16:56,4/20/16 16:56,4/20/16 17:01,4/20/16 17:12,N,Y,339,282,3,2,1,40.7279634,-73.9881305
632,1.6111E+15,4/20/16 17:12,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,4/20/16 17:12,4/20/16 17:12,4/20/16 17:15,4/20/16 17:26,N,Y,186,179,1,0,0,40.7297863,-73.9953192
633,1.6111E+15,4/20/16 20:39,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,29,4/20/16 20:40,4/20/16 20:40,4/20/16 20:43,4/20/16 20:48,N,Y,252,223,1,0,0,40.7295535,-73.9899172
634,1.6111E+15,4/20/16 21:02,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,4/20/16 21:02,4/20/16 21:02,4/20/16 21:07,4/20/16 21:09,N,Y,314,309,1,0,0,40.7305773,-73.9924238
635,1.6112E+15,4/21/16 0:12,MANHATTAN,393,UNIVERSITY PL & WASHINGTON SQ NORTH,MANHATTAN,10003,6,1,102,2,10,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,4/21/16 0:12,4/21/16 0:12,4/21/16 0:16,4/21/16 0:20,N,Y,258,254,1,0,0,40.7307203,-73.9955793
636,1.6112E+15,4/21/16 3:26,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Other fire,Structural Fires,16,4/21/16 3:26,4/21/16 3:26,4/21/16 3:30,4/21/16 3:53,N,Y,249,233,1,1,1,40.7319753,-73.9881577
637,1.6112E+15,4/21/16 4:50,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,29,4/21/16 4:51,4/21/16 4:51,4/21/16 4:57,4/21/16 5:05,N,Y,413,384,0,1,0,40.7319753,-73.9881577
638,1.6112E+15,4/21/16 6:30,MANHATTAN,494,3 AVE & E 20 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,10,4/21/16 6:30,4/21/16 6:31,4/21/16 6:35,4/21/16 6:48,N,Y,273,263,2,2,1,40.736971,-73.9845136
639,1.6112E+15,4/21/16 10:20,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,14,4/21/16 10:20,4/21/16 10:21,4/21/16 10:25,4/21/16 11:03,N,Y,325,311,1,0,0,40.7307173,-73.989061
640,1.6112E+15,4/21/16 10:50,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,33,4/21/16 10:51,4/21/16 10:51,4/21/16 10:55,4/21/16 11:08,N,Y,291,258,3,2,1,40.7332802,-73.9871961
641,1.6112E+15,4/21/16 13:11,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,21,4/21/16 13:12,4/21/16 13:13,4/21/16 13:16,4/21/16 13:23,N,Y,300,279,1,0,0,40.7290028,-73.9937742
642,1.6112E+15,4/21/16 16:52,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,43,4/21/16 16:53,4/21/16 16:53,4/21/16 16:56,4/21/16 17:12,N,Y,206,163,3,2,1,40.7305773,-73.9924238
643,1.6112E+15,4/21/16 20:15,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,16,4/21/16 20:15,4/21/16 20:16,4/21/16 20:20,4/21/16 20:32,N,Y,287,271,0,1,0,40.7357932,-73.9853797
644,1.6113E+15,4/22/16 1:41,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,4/22/16 1:41,4/22/16 1:41,4/22/16 1:42,4/22/16 1:45,N,Y,96,86,1,0,0,40.7307173,-73.989061
645,1.61131E+15,4/22/16 9:22,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,DEFAULT RECORD,First Alarm,Medical MFA - PD Link,Medical MFAs,211,4/22/16 9:26,4/22/16 9:26,4/22/16 9:29,4/22/16 9:30,N,N,412,201,1,0,0,40.7345463,-73.9922668
646,1.6113E+15,4/22/16 11:00,MANHATTAN,473,2 AVE & E 15 ST,MANHATTAN,10003,13,2,106,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,4/22/16 11:00,4/22/16 11:00,4/22/16 11:05,4/22/16 12:44,N,Y,292,285,1,0,0,40.7330369,-73.9844118
647,1.6113E+15,4/22/16 13:49,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,23,4/22/16 13:49,4/22/16 13:50,4/22/16 13:55,4/22/16 14:30,N,Y,342,319,2,2,1,40.7354347,-73.9826915
648,1.6113E+15,4/22/16 18:20,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,63,4/22/16 18:21,4/22/16 18:21,4/22/16 18:25,4/22/16 18:41,N,Y,324,261,1,1,0,40.7299926,-73.99408
649,1.6113E+15,4/22/16 18:55,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,4/22/16 18:55,4/22/16 18:56,4/22/16 18:59,4/22/16 19:10,N,Y,250,242,1,0,0,40.7346182,-73.986211
650,1.61131E+15,4/22/16 19:08,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Other fire,Structural Fires,10,4/22/16 19:08,4/22/16 19:08,4/22/16 19:11,4/22/16 19:29,N,Y,176,166,5,2,1,40.7332923,-73.9933363
651,1.6114E+15,4/23/16 0:54,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,47,4/23/16 0:55,4/23/16 0:55,4/23/16 0:59,4/23/16 1:08,N,Y,317,270,3,2,1,40.7279634,-73.9881305
652,1.6114E+15,4/23/16 1:29,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,4/23/16 1:29,4/23/16 1:29,4/23/16 1:35,4/23/16 1:45,N,Y,387,377,1,0,0,40.734242,-73.9835512
653,1.6114E+15,4/23/16 1:44,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,19,4/23/16 1:44,4/23/16 1:45,4/23/16 1:52,4/23/16 2:39,N,Y,491,472,1,0,0,40.7316589,-73.9854323
654,1.6114E+15,4/23/16 4:25,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,104,4/23/16 4:26,4/23/16 4:27,4/23/16 4:32,4/23/16 4:48,N,Y,418,314,3,2,1,40.7297863,-73.9953192
655,1.6114E+15,4/23/16 11:37,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,3,4/23/16 11:37,4/23/16 11:37,4/23/16 11:42,4/23/16 11:47,N,Y,345,342,1,0,0,40.7332802,-73.9871961
656,1.61141E+15,4/23/16 13:18,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,26,4/23/16 13:19,4/23/16 13:19,4/23/16 13:22,4/23/16 13:42,N,Y,253,227,2,2,1,40.7332923,-73.9933363
657,1.6114E+15,4/23/16 15:18,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,4/23/16 15:18,4/23/16 15:19,4/23/16 15:20,4/23/16 15:27,N,Y,150,146,1,0,0,40.7316589,-73.9854323
658,1.6114E+15,4/23/16 16:43,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,6,4/23/16 16:43,4/23/16 16:44,4/23/16 16:47,4/23/16 17:07,N,Y,208,202,3,2,1,40.7354347,-73.9826915
659,1.6114E+15,4/23/16 23:09,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,Verbal,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,17,4/23/16 23:09,4/23/16 23:09,4/23/16 23:10,4/23/16 23:11,N,N,73,56,0,1,0,40.7319753,-73.9881577
660,1.6115E+15,4/24/16 2:19,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,4/24/16 2:19,4/24/16 2:19,4/24/16 2:27,4/24/16 2:32,N,Y,482,478,1,0,0,40.7307173,-73.989061
661,1.6115E+15,4/24/16 8:19,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,22,4/24/16 8:19,4/24/16 8:19,4/24/16 8:23,4/24/16 9:09,N,Y,265,243,4,3,5,40.7316589,-73.9854323
662,1.6115E+15,4/24/16 12:25,MANHATTAN,486,3 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,15,4/24/16 12:25,4/24/16 12:25,4/24/16 12:30,4/24/16 13:02,N,Y,345,330,1,0,0,40.7357932,-73.9853797
663,1.6115E+15,4/24/16 13:29,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,70,4/24/16 13:31,4/24/16 13:31,4/24/16 13:34,4/24/16 13:55,N,Y,260,190,2,1,2,40.7316589,-73.9854323
664,1.6115E+15,4/24/16 14:32,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,84,4/24/16 14:34,4/24/16 14:34,4/24/16 14:42,4/24/16 15:02,N,Y,580,496,0,1,0,40.7316589,-73.9854323
665,1.6115E+15,4/24/16 16:27,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,9,4/24/16 16:27,4/24/16 16:27,4/24/16 16:30,4/24/16 17:41,N,Y,227,218,2,2,1,40.7316589,-73.9854323
666,1.6115E+15,4/24/16 17:38,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,4/24/16 17:38,4/24/16 17:38,4/24/16 17:41,4/24/16 17:47,N,Y,187,183,1,0,0,40.7295535,-73.9899172
667,1.6115E+15,4/24/16 18:10,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Defective Oil Burner,NonMedical Emergencies,26,4/24/16 18:10,4/24/16 18:11,4/24/16 18:13,4/24/16 18:30,N,Y,195,169,3,2,1,40.7346509,-73.9882781
668,1.6115E+15,4/24/16 19:53,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,78,4/24/16 19:54,4/24/16 19:55,4/24/16 19:59,4/24/16 20:11,N,Y,360,282,2,2,1,40.7332802,-73.9871961
669,1.61151E+15,4/24/16 20:48,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,10,4/24/16 20:48,4/24/16 20:48,4/24/16 20:52,4/24/16 20:54,N,Y,271,261,1,0,0,40.7345463,-73.9922668
